Row	Site ID	WRIA	Basin	Subbasin	Stream	Agency	Project	Site Code	Latitude	Longitude	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
2350	2494					Washington State Department of Ecology	Regional Stormwater Monitoring Program Puget Lowland Ecoregion Streams	RSM06600-030971	47.805535	-122.278622																						31.6								
2351	1459					Washington State Department of Ecology	Effectiveness Monitoring for the Deschutes River TMDL Project	SMN050	45.741800	-122.546300																		70.1												
2352	1460					Washington State Department of Ecology	Effectiveness Monitoring for the Deschutes River TMDL Project	SMN080	45.766100	-122.431000																		85.8												
2353	1493					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-001021	46.583758	-120.967091																		77.6				85								
2354	1506					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-001205	46.221347	-117.821803																		83					81.3							
2355	1476					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-001365	46.085341	-117.299100																		84.3					89.7							
2356	1513					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-001598	47.295992	-120.852875																		96.8				83.4								
2357	1548					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-001758	47.243251	-120.854375																		60.8				70.1								
2358	1470					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-001949	46.497765	-121.109464																		78.2				90.3								
2359	1508					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-001966	47.279612	-120.910764																		31.2												
2360	1528					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-002101	46.184745	-117.911750																		90.6												
2361	1560					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-002185	46.269913	-118.108019																		37.8												
2362	1519					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-002306	46.547700	-117.878179																		48.9					54							
2363	1515					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-002337	45.916298	-120.915247																		86.3												
2364	1491					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-002485	46.195426	-116.992307																		49.2					41.6							
2365	1681					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-002576	48.743273	-119.726492																			72.1											
2366	1511					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-002793	46.362538	-118.152047																		10.8												
2367	1683					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-002816	48.976760	-117.931839																			70.1											
2368	1545					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-003182	47.257604	-120.901672																		71.9				64.8								
2369	1685					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-003383	47.679383	-120.313035																			67.1											
2370	1690					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-003672	48.344006	-119.872033																			82.8					89.6						
2371	1549					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-003698	46.716461	-120.854167																		50.5												
2372	1492					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-003730	46.660854	-120.764010																		86.4				64.3								
2373	1558					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-003734	46.809477	-120.796697																		48.6												
2374	1694					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-003936	48.813405	-118.680580																			51.4											
2375	1530					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-003981	46.416631	-117.975334																		13.7												
2376	1569					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-004101	46.035839	-118.330531																		44.1					34.9							
2377	1500					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-004181	46.102099	-118.047785																		71.6					57.7							
2378	1697					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-004187	47.761903	-118.192606																			62.1											
2379	1524					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-004334	47.279748	-120.460583																		85.6				92.3								
2380	1564					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-004382	47.181954	-120.980933																		68.4				91								
2381	1473					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-004589	46.532761	-121.175122																		63.5				69.4								
2382	1501					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-004677	46.047448	-118.571041																		24.5					25.9							
2383	1559					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-004706	46.618074	-117.292959																		21.5												
2384	1539					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-004981	46.248178	-119.734106																		13.2												
2385	1498					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-005021	46.488633	-121.252544																		76.6												
2386	1702					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-005424	48.862427	-119.417747																			47.1											
2387	1525					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-005473	45.927206	-120.521424																		29.1												
2388	1516					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-005529	46.342938	-120.626595																		28												
2389	1484					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-005701	46.057507	-118.142304																		80.7					74.4							
2390	1706					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-005747	47.497510	-120.470738																			13					11.4						
2391	1712					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-005840	48.756030	-117.733528																			62.3											
2392	1547					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-005854	47.231321	-120.815475																		73.1												
2393	1472					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-006045	46.495357	-121.101233																		79				80.6								
2394	1544					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-006062	47.282856	-120.861931																		74.2												
2395	1713					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-006284	48.504044	-120.153138																			1.4											
2396	1714					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-006311	47.666786	-120.745003																			61.2											
2397	1541					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-006510	47.246347	-120.412080																		73.2				70.6								
2398	1717					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-006552	48.285186	-117.460051																			77.7											
2399	1718					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-006644	48.202388	-117.389714																			93.9											
2400	1719					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-006704	48.843856	-118.144274																			7.4											
2401	1537					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-006798	47.166029	-121.022210																		92.1												
2402	1529					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-006865	45.880343	-120.553460																		63.8												
2403	1512					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-006889	46.364882	-118.147817																		19.5												
2404	1494					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-007006	47.205418	-120.968389																		47.9												
2405	1720					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-007047	47.565316	-120.581398																			76.4											
2406	1721					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-007076	48.206920	-120.119664																			59.7											
2407	1518					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-007154	46.729305	-120.936321																		91.4				91.6								
2408	1485					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-007302	46.761387	-120.413981																		16.7												
2409	1480					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-007561	46.250619	-117.289758																		80.3					75.2							
2410	1542					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-007802	47.097138	-120.838012																		92.8												
2411	1499					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-007902	47.237763	-120.479657																		87.6				91.8								
2412	1723					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-007992	48.392834	-117.321676																			74.3											
2413	1526					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-008197	46.037087	-118.297151																		22.3												
2414	1543					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-008250	47.088014	-120.851264																		62				73.8								
2415	1477					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-008710	46.707248	-117.381764																		21.8												
2416	1727					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-008727	47.585216	-120.667032																			73.6											
2417	1502					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-008773	46.076393	-118.516260																		21.8					22.1							
2418	1546					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-009134	47.268490	-120.974099																		82.8				77.3								
2419	1475					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-009186	46.677215	-117.954232																		19.8												
2420	1504					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-009349	46.044379	-117.030151																		60.4												
2421	1730					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-009440	48.837442	-119.099618																			72.4											
2422	1527					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-009490	46.635182	-120.970488																		43.8												
2423	1514					Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-009790	47.298147	-120.814772																		92.9				93.3								
