Row	Visit ID	Site ID	WRIA Number	WRIA	Basin	Subbasin	Stream	Agency	Project	Site Code	Latitude	Longitude	Event Date	Date Released	Taxonomic Resolution	Total SqFt	Taxa Richness Quantity	Ephemeroptera Richness Quantity	Plecoptera Richness Quantity	Trichoptera Richness Quantity	EPT Richness Quantity	Clinger Richness Quantity	Long-Lived Richness Quantity	Intolerant Richness Quantity	Percent Dominant Quantity	Predator Percent Quantity	Tolerant Percent Quantity	Number of Organisms	Overall Score	Taxa Richness Score	Ephemeroptera Richness Score	Plecoptera Richness Score	Trichoptera Richness Score	Clinger Richness Score	Long-Lived Richness Score	Intolerant Richness Score	Percent Dominant Score	Predator Percent Score	Tolerant Percent Score
721	13044	2810					Morgan Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	MOR010	45.757292	-122.505781	8/2/2023	5/17/2024	Fine	8	43	2	2	3	7	13	7	0	29.7%	9.6%	12.2%	303	42.1	5.5	1.4	1.4	2.5	3.5	6.2	0.0	10.0	4.3	7.2
722	13212	2975					Mountaineer Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-MOUN77	47.526880	-120.822050	10/3/2023	9/20/2024	Fine	8	42	11	9	11	31	26	8	10	36.8%	17.4%	0.0%	500	89.6	5.2	10.0	10.0	10.0	10.0	7.5	10.0	8.7	8.2	10.0
723	12529	2870					Naneum Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-NANE09	47.273790	-120.539400	8/15/2022	11/2/2023	Fine	8	60	10	9	5	24	27	10	8	31.8%	14.6%	4.6%	500	90.7	10.0	10.0	10.0	5.0	10.0	10.0	10.0	10.0	6.8	8.9
724	12072	3206					Nisqually River	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-356994	46.746076	-121.951691	9/22/2021	7/15/2022	Fine	8	36	4	6	5	15	13	6	4	61.3%	4.6%	1.8%	328	47.2	3.1	4.3	7.1	5.0	3.5	5.0	5.7	2.1	1.8	9.6
725	12859	3330					Nolan Creek (Hoh River)	Hoh Indian Tribe	Hoh	NolanCreek_Hoh	47.750597	-124.321252	8/11/2023	1/11/2024	Fine	8	47	7	6	6	19	20	4	5	43.6%	4.8%	13.0%	500	61.9	6.9	8.6	7.1	6.2	7.6	2.5	7.1	6.9	1.9	7.0
726	11991	3152					Nooksack River	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-408826	48.896881	-122.332843	8/24/2021	7/15/2022	Fine	8	38	7	3	5	15	21	2	3	63.6%	4.2%	0.0%	500	45.8	3.8	8.6	2.9	5.0	8.2	0.0	4.3	1.5	1.6	10.0
727	11962	3127					Nooksack River, South Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-060380	48.608846	-121.903665	7/7/2021	7/15/2022	Fine	8	55	9	9	4	22	14	6	7	58.0%	19.6%	1.2%	500	74.5	9.7	10.0	10.0	3.8	4.1	5.0	10.0	3.0	9.3	9.7
728	12472	3038					North Creek	City of Bothell	Bothell Bioassesment	COB05519-017444	47.786519	-122.192122	9/27/2022	3/2/2023	Fine	8	29	4	1	4	9	12	3	1	74.2%	1.2%	1.2%	500	24.2	0.7	4.3	0.0	3.8	2.9	1.2	1.4	0.0	0.1	9.7
729	12013	3173					North Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-000140	47.854215	-122.222735	8/25/2021	7/12/2022	Fine	8	65	8	10	8	26	25	7	4	39.6%	13.8%	10.0%	500	82.7	10.0	10.0	10.0	8.8	10.0	6.2	5.7	7.9	6.4	7.7
730	13260	3385					North Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-008936	47.787290	-122.193146	8/9/2023	9/20/2024	Fine	8	35	3	2	5	10	14	3	0	67.4%	0.8%	8.0%	500	26.0	2.8	2.9	1.4	5.0	4.1	1.2	0.0	0.4	0.0	8.1
731	12530	1416					North Fork Goose Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-NGOO15	48.425110	-117.060710	8/23/2022	11/2/2023	Fine	8	58	9	7	8	24	24	11	8	36.4%	21.0%	2.2%	500	95.6	10.0	10.0	8.6	8.8	10.0	10.0	10.0	8.8	10.0	9.5
732	12040	3201					North Fork Issaquah Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-017748	47.547100	-122.028809	7/28/2021	7/12/2022	Fine	8	54	4	8	8	20	23	7	4	34.4%	14.0%	0.6%	500	79.4	9.3	4.3	10.0	8.8	9.4	6.2	5.7	9.4	6.5	9.9
733	13349	3417					North Siouxon Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-231647	45.977347	-122.239478	7/31/2023	9/20/2024	Fine	8	60	10	8	11	29	23	9	10	29.8%	18.6%	1.0%	500	96.7	10.0	10.0	10.0	10.0	9.4	8.8	10.0	10.0	8.8	9.8
734	13427	3448					Olequa Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-534780	46.415511	-122.966734	9/5/2023	9/20/2024	Fine	8	65	7	4	8	19	23	6	2	25.8%	6.2%	0.8%	500	71.3	10.0	8.6	4.3	8.8	9.4	5.0	2.9	10.0	2.6	9.8
735	11977	3140					Olsen Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-239772	48.764093	-122.329057	9/20/2021	7/15/2022	Fine	8	53	8	5	8	21	21	7	7	45.6%	21.2%	0.6%	500	84.1	9.0	10.0	5.7	8.8	8.2	6.2	10.0	6.3	10.0	9.9
736	13354	3420					Ordway Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-254327	46.301885	-123.197791	8/8/2023	9/20/2024	Fine	8	62	3	8	7	18	10	8	2	37.4%	8.0%	0.4%	500	64.4	10.0	2.9	10.0	7.5	1.8	7.5	2.9	8.5	3.5	9.9
737	11967	3131					Orsino Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-124636	48.716312	-122.029705	8/31/2021	7/15/2022	Fine	8	49	9	9	4	22	18	6	9	47.4%	5.6%	0.2%	500	70.9	7.6	10.0	10.0	3.8	6.5	5.0	10.0	5.8	2.3	10.0
738	12860	3326					Owl Creek (Hoh River)	Hoh Indian Tribe	Hoh	OwlCreek_Hoh	47.798720	-124.079289	8/21/2023	1/11/2024	Fine	8	65	12	9	11	32	30	9	12	29.4%	14.8%	0.0%	500	95.7	10.0	10.0	10.0	10.0	10.0	8.8	10.0	10.0	6.9	10.0
739	13327	3411					Owl Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-173823	46.076631	-122.860187	8/30/2023	9/20/2024	Fine	8	60	8	6	6	20	23	8	2	38.4%	9.2%	2.0%	500	75.1	10.0	10.0	7.1	6.2	9.4	7.5	2.9	8.3	4.1	9.5
740	11921	2906					Packard Creek	Clark County Clean Water Division	LCUS	PCK010	45.750236	-122.711263	8/10/2021	5/6/2022	Fine	8	47	3	1	6	10	12	5	0	33.4%	5.8%	0.4%	500	44.6	6.9	2.9	0.0	6.2	2.9	3.8	0.0	9.6	2.4	9.9
741	12033	3194					Penny Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-013260	47.858724	-122.205003	8/25/2021	7/12/2022	Fine	8	41	1	0	3	4	10	2	0	61.0%	3.2%	37.2%	500	13.7	4.8	0.0	0.0	2.5	1.8	0.0	0.0	2.2	1.1	1.3
742	12024	3184					Pepin Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-006078	48.942906	-122.473203	9/22/2021	7/12/2022	Fine	8	26	0	2	1	3	4	2	0	44.9%	6.5%	31.8%	107	13.3	0.0	0.0	1.4	0.0	0.0	0.0	0.0	6.5	2.8	2.6
743	12015	3175					Percival Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-000598	47.027840	-122.927774	8/30/2021	7/12/2022	Fine	8	30	4	4	5	13	11	5	1	61.5%	3.6%	9.6%	499	33.2	1.0	4.3	4.3	5.0	2.4	3.8	1.4	2.0	1.3	7.8
744	11988	3149					Pilchuck River	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-326070	47.961350	-122.068647	10/4/2021	7/15/2022	Fine	8	59	6	6	5	17	21	5	3	33.8%	5.6%	3.2%	500	66.6	10.0	7.1	7.1	5.0	8.2	3.8	4.3	9.5	2.3	9.3
745	13294	1670					Poorman Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-POOR22	48.344370	-120.217990	7/12/2023	9/20/2024	Fine	8	67	7	11	8	26	23	15	6	33.2%	18.2%	1.4%	500	93.3	10.0	8.6	10.0	8.8	9.4	10.0	8.6	9.7	8.6	9.7
746	12618	3301					Portage Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-010667	48.180866	-122.149840	10/3/2022	11/2/2023	Fine	8	37	4	9	6	19	19	7	4	51.2%	18.8%	2.4%	500	66.2	3.4	4.3	10.0	6.2	7.1	6.2	5.7	4.8	8.9	9.4
747	12532	2720					Porter Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-PORT01	46.980080	-123.250000	8/17/2022	11/2/2023	Fine	8	66	9	7	7	23	26	11	9	28.6%	18.2%	0.6%	500	94.5	10.0	10.0	8.6	7.5	10.0	10.0	10.0	10.0	8.6	9.9
748	12564	3254					Porter Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-356806	46.968581	-123.254224	8/17/2022	11/2/2023	Fine	8	49	9	7	5	21	18	11	8	43.0%	39.4%	26.6%	477	78.5	7.6	10.0	8.6	5.0	6.5	10.0	10.0	7.0	10.0	3.8
749	12610	3295					Porter Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-415693	46.954134	-123.282372	7/26/2022	11/2/2023	Fine	8	81	6	12	8	26	21	13	7	34.0%	17.2%	3.0%	500	91.0	10.0	7.1	10.0	8.8	8.2	10.0	10.0	9.5	8.1	9.3
750	12557	3249					Porter Creek, North Fork	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-201651	46.989996	-123.220308	9/7/2022	11/2/2023	Fine	8	68	7	5	9	21	26	10	5	32.8%	16.6%	0.6%	500	88.9	10.0	8.6	5.7	10.0	10.0	10.0	7.1	9.8	7.8	9.9
751	12603	3289					Porter Creek, North Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-133043	46.995040	-123.161725	8/11/2022	11/2/2023	Fine	8	60	8	9	6	23	20	11	9	30.7%	40.5%	3.2%	316	93.2	10.0	10.0	10.0	6.2	7.6	10.0	10.0	10.0	10.0	9.3
752	13263	3388					Purdy Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-010429	47.407157	-122.612439	7/24/2023	9/20/2024	Fine	8	61	9	8	7	24	24	9	6	41.0%	16.0%	24.4%	500	84.2	10.0	10.0	10.0	7.5	10.0	8.8	8.6	7.6	7.5	4.3
753	12533	1652					Quartz Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-QUAR77	47.926270	-121.279330	8/16/2022	11/2/2023	Fine	8	43	9	7	6	22	22	7	10	40.9%	31.1%	1.5%	325	82.7	5.5	10.0	8.6	6.2	8.8	6.2	10.0	7.6	10.0	9.7
754	12477	3225					Queensborough Creek	City of Bothell	Bothell Bioassesment	COB05519-011576-QAQC	47.797772	-122.226154	8/1/2022	3/2/2023	Fine	8	36	1	2	5	8	7	2	0	59.9%	2.8%	23.7%	431	17.4	3.1	0.0	1.4	5.0	0.0	0.0	0.0	2.5	0.9	4.5
755	13257	3382					Quilceda Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-007659	48.104722	-122.162874	9/12/2023	9/20/2024	Fine	8	56	3	2	1	6	10	7	0	30.4%	4.2%	5.4%	500	42.6	10.0	2.9	1.4	0.0	1.8	6.2	0.0	10.0	1.6	8.7
756	12624	3307					Quilceda Creek, Middle Fork	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-001515	48.124121	-122.156103	9/7/2022	11/2/2023	Fine	8	38	1	1	1	3	11	5	0	72.2%	2.4%	10.2%	500	18.2	3.8	0.0	0.0	0.0	2.4	3.8	0.0	0.0	0.7	7.6
757	12000	3161					Racehorse Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-495767	48.879793	-122.126340	9/29/2021	7/15/2022	Fine	8	45	8	7	8	23	21	6	6	42.5%	13.3%	0.0%	405	78.6	6.2	10.0	8.6	8.8	8.2	5.0	8.6	7.2	6.2	10.0
758	11997	3158					Raging River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-487564	47.466822	-121.833839	7/20/2021	7/15/2022	Fine	8	64	5	7	12	24	17	6	5	21.8%	12.2%	0.0%	500	77.9	10.0	5.7	8.6	10.0	5.9	5.0	7.1	10.0	5.6	10.0
759	12055	2520					Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR06.2	48.190800	-120.703600	9/15/2021	7/15/2022	Fine	8	38	8	9	6	23	17	7	7	57.4%	7.0%	0.2%	500	68.3	3.8	10.0	10.0	6.2	5.9	6.2	10.0	3.1	3.0	10.0
760	12056	2519					Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR08.8	48.196170	-120.753160	9/16/2021	7/15/2022	Fine	8	45	10	9	6	25	20	6	8	44.0%	11.6%	0.4%	500	77.1	6.2	10.0	10.0	6.2	7.6	5.0	10.0	6.8	5.3	9.9
761	13512	3450					Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR08.9	48.196244	-120.753273	9/28/2023	8/14/2024	Fine	8	55	9	10	5	24	18	6	9	56.4%	22.0%	0.2%	500	79.5	9.7	10.0	10.0	5.0	6.5	5.0	10.0	3.4	10.0	10.0
762	12057	2985					Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR09.1	48.195200	-120.756980	9/16/2021	7/15/2022	Fine	8	52	10	8	7	25	20	6	9	49.4%	9.0%	2.0%	500	77.6	8.6	10.0	10.0	7.5	7.6	5.0	10.0	5.3	4.0	9.5
763	12058	2522					Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR09.3	48.198248	-120.762721	9/16/2021	7/15/2022	Fine	8	42	10	8	5	23	20	6	9	40.2%	7.0%	1.4%	500	73.3	5.2	10.0	10.0	5.0	7.6	5.0	10.0	7.8	3.0	9.7
764	12059	2822					Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR09.5	48.198600	-120.764840	9/15/2021	7/15/2022	Fine	8	50	11	10	6	27	19	7	10	39.4%	13.0%	2.6%	500	80.9	7.9	10.0	10.0	6.2	7.1	6.2	10.0	8.0	6.0	9.4
765	12060	2986					Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR09.7	48.198720	-120.768930	9/15/2021	7/15/2022	Fine	8	43	9	7	6	22	15	4	8	40.4%	6.8%	1.0%	500	67.9	5.5	10.0	8.6	6.2	4.7	2.5	10.0	7.7	2.9	9.8
766	12061	2523					Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR10.0	48.198480	-120.775560	9/14/2021	7/15/2022	Fine	8	50	12	12	5	29	21	9	10	38.4%	11.2%	1.2%	500	83.0	7.9	10.0	10.0	5.0	8.2	8.8	10.0	8.3	5.1	9.7
767	12062	2521					Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR10.8	48.199380	-120.789400	9/14/2021	7/15/2022	Fine	8	49	12	11	6	29	23	7	9	45.8%	6.6%	0.2%	500	78.5	7.6	10.0	10.0	6.2	9.4	6.2	10.0	6.3	2.8	10.0
768	12063	2518					Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR11.1	48.200300	-120.793050	9/14/2021	7/15/2022	Fine	8	39	9	8	7	24	18	7	9	40.0%	11.2%	0.4%	500	77.2	4.1	10.0	10.0	7.5	6.5	6.2	10.0	7.8	5.1	9.9
769	13513	3451					Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR9.14	48.195200	-120.756980	9/28/2023	8/14/2024	Fine	8	49	9	10	5	24	20	5	8	51.4%	8.4%	0.4%	500	72.3	7.6	10.0	10.0	5.0	7.6	3.8	10.0	4.8	3.7	9.9
770	12591	3278					Raimie Creek, Right Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-078067	46.809139	-123.424983	7/25/2022	11/2/2023	Fine	8	62	4	6	7	17	12	9	0	38.2%	20.0%	1.2%	500	68.2	10.0	4.3	7.1	7.5	2.9	8.8	0.0	8.3	9.5	9.7
771	13528	3460					Ravensdale Creek	Washington State Department of Ecology	TMDL Biological Monitoring of Soos Creek watershed	EFF755XX-RA00.4	47.328770	-122.022072	9/26/2023	8/21/2024	Fine	8	68	6	10	7	23	25	12	5	45.0%	14.8%	2.2%	500	84.7	10.0	7.1	10.0	7.5	10.0	10.0	7.1	6.5	6.9	9.5
772	12565	3255					Roaring Creek Slough Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-415002	46.424487	-123.835634	8/30/2022	11/2/2023	Fine	8	61	7	9	6	22	21	8	9	32.7%	14.4%	4.4%	480	86.0	10.0	8.6	10.0	6.2	8.2	7.5	10.0	9.8	6.7	9.0
773	11937	2973					Robinson Fork	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-ROFO11	46.207510	-117.899440	8/24/2021	7/15/2022	Fine	8	58	8	5	4	17	26	8	2	22.2%	29.8%	2.0%	500	79.4	10.0	10.0	5.7	3.8	10.0	7.5	2.9	10.0	10.0	9.5
774	11938	3124					Rock Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-ROCK02	47.414330	-121.888080	7/6/2021	7/15/2022	Fine	8	59	11	4	10	25	27	6	12	36.2%	15.4%	3.4%	500	84.6	10.0	10.0	4.3	10.0	10.0	5.0	10.0	8.9	7.2	9.2
775	13215	1872					Rock Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-ROCK10	47.003210	-117.945650	7/19/2023	9/20/2024	Fine	8	44	4	0	6	10	18	7	0	38.0%	11.0%	0.6%	500	52.4	5.9	4.3	0.0	6.2	6.5	6.2	0.0	8.4	5.0	9.9
776	13045	2811					Rock Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	ROC010	45.776037	-122.446284	8/11/2023	5/17/2024	Fine	8	56	8	6	8	22	24	13	7	37.8%	7.4%	0.4%	500	87.4	10.0	10.0	7.1	8.8	10.0	10.0	10.0	8.4	3.2	9.9
777	13039	2803					Rock Creek North (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	RCN040	45.853321	-122.520716	7/28/2023	5/17/2024	Fine	8	54	5	3	6	14	22	8	0	28.8%	12.4%	5.0%	500	65.0	9.3	5.7	2.9	6.2	8.8	7.5	0.0	10.0	5.7	8.8
778	11978	3141					Rock Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-275976	48.303193	-122.096281	7/14/2021	7/15/2022	Fine	8	51	6	8	6	20	9	6	7	45.2%	37.6%	0.0%	500	74.3	8.3	7.1	10.0	6.2	1.2	5.0	10.0	6.4	10.0	10.0
779	12566	3256					Rock Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-320482	47.111508	-123.292856	7/5/2022	11/2/2023	Fine	8	49	5	9	5	19	15	8	8	55.4%	21.7%	2.5%	406	73.6	7.6	5.7	10.0	5.0	4.7	7.5	10.0	3.7	10.0	9.4
780	12476	3221					Royal Anne Creek	City of Bothell	Bothell Bioassesment	RAC-1	47.803755	-122.216543	9/12/2022	3/2/2023	Fine	8	33	3	3	6	12	11	4	0	49.3%	5.4%	15.4%	499	32.8	2.1	2.9	2.9	6.2	2.4	2.5	0.0	5.3	2.2	6.4
781	12598	3284					Rue Creek, Middle Fork	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-183559	46.581492	-123.693388	8/29/2022	11/2/2023	Fine	8	52	6	12	8	26	20	15	8	53.7%	34.8%	3.8%	443	85.4	8.6	7.1	10.0	8.8	7.6	10.0	10.0	4.1	10.0	9.1
782	11985	3146					Rufus Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-294460	48.719537	-122.355328	10/11/2021	7/15/2022	Fine	8	56	10	7	8	25	23	8	9	38.4%	7.0%	0.6%	500	85.4	10.0	10.0	8.6	8.8	9.4	7.5	10.0	8.3	3.0	9.9
783	13216	1657					Rush Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-RUSH04	46.042970	-121.859340	9/18/2023	9/20/2024	Fine	8	51	9	10	5	24	17	9	7	52.8%	16.0%	0.0%	500	79.8	8.3	10.0	10.0	5.0	5.9	8.8	10.0	4.4	7.5	10.0
784	11964	3128					Saar Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-078492	48.917278	-122.193728	8/26/2021	7/15/2022	Fine	8	55	5	8	4	17	13	7	3	37.4%	13.6%	0.2%	500	68.0	9.7	5.7	10.0	3.8	3.5	6.2	4.3	8.5	6.3	10.0
785	13353	3419					Salmon Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-253252	46.255401	-122.884980	8/9/2023	9/20/2024	Fine	8	44	1	1	3	5	7	5	1	40.6%	4.6%	0.8%	500	32.8	5.9	0.0	0.0	2.5	0.0	3.8	1.4	7.7	1.8	9.8
786	13040	2806					Salmon Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	SMN020	45.706897	-122.658003	8/3/2023	5/17/2024	Fine	8	53	6	2	8	16	26	7	4	44.5%	6.2%	5.4%	499	66.2	9.0	7.1	1.4	8.8	10.0	6.2	5.7	6.6	2.6	8.7
787	13041	2807					Salmon Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	SMN030	45.728784	-122.619124	8/3/2023	5/17/2024	Fine	8	48	7	5	8	20	26	8	2	29.8%	2.6%	3.8%	500	70.6	7.2	8.6	5.7	8.8	10.0	7.5	2.9	10.0	0.8	9.1
788	13042	2808					Salmon Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	SMN050	45.741819	-122.546754	8/8/2023	5/17/2024	Fine	8	50	10	3	8	21	26	6	4	39.2%	3.6%	1.4%	500	69.3	7.9	10.0	2.9	8.8	10.0	5.0	5.7	8.1	1.3	9.7
789	13046	2812					Salmon Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	SMN080	45.766352	-122.431328	8/11/2023	5/17/2024	Fine	8	49	4	4	4	12	15	12	2	38.6%	17.2%	0.0%	500	63.8	7.6	4.3	4.3	3.8	4.7	10.0	2.9	8.2	8.1	10.0
790	12003	3164					Sammamish River, South Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-508961	47.702554	-122.118973	7/26/2021	7/15/2022	Fine	8	36	1	2	2	5	9	4	0	61.8%	1.4%	54.0%	500	11.6	3.1	0.0	1.4	1.2	1.2	2.5	0.0	1.9	0.2	0.0
791	12581	3267					Satsop River, Middle Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-033639	47.190662	-123.519848	10/10/2022	11/2/2023	Fine	8	57	2	7	6	15	16	9	3	45.0%	8.0%	0.0%	500	64.6	10.0	1.4	8.6	6.2	5.3	8.8	4.3	6.5	3.5	10.0
792	11971	3135					Scatter Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-187016	47.210826	-121.837747	8/12/2021	7/15/2022	Fine	8	56	10	9	7	26	19	11	8	38.0%	18.6%	0.2%	500	91.7	10.0	10.0	10.0	7.5	7.1	10.0	10.0	8.4	8.8	10.0
793	13367	3429					Schmidt Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-322585	45.626779	-122.416632	7/27/2023	9/20/2024	Fine	8	52	5	8	5	18	9	6	4	38.6%	15.6%	0.0%	500	66.7	8.6	5.7	10.0	5.0	1.2	5.0	5.7	8.2	7.3	10.0
794	12845	3103					Sears	City of Bellevue	Macroinvertebrates	SearsRavine_21	47.627100	-122.147780	10/2/2023	3/20/2024	Fine	8	16	1	0	0	1	2	3	0	72.7%	0.2%	43.5%	499	1.2	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0
795	11969	3133					Seymour Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-127708	48.736213	-122.007891	9/21/2021	7/15/2022	Fine	8	39	8	10	6	24	15	8	7	49.2%	7.6%	0.8%	500	71.1	4.1	10.0	10.0	6.2	4.7	7.5	10.0	5.4	3.3	9.8
796	12466	2919					Shanghai Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	SHG030	45.686822	-122.465687	9/20/2022	4/4/2023	Fine	8	42	2	2	4	8	12	8	0	46.0%	5.0%	1.0%	500	40.2	5.2	1.4	1.4	3.8	2.9	7.5	0.0	6.2	2.0	9.8
797	12637	3320					Shell Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-002866	47.818064	-122.372716	8/3/2022	11/2/2023	Fine	8	29	1	3	2	6	7	2	0	64.8%	7.8%	42.4%	500	9.5	0.7	0.0	2.9	1.2	0.0	0.0	0.0	1.1	3.4	0.1
798	12019	3179					Shelton Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-003542	47.219349	-123.109243	9/13/2021	7/12/2022	Fine	8	57	4	6	7	17	16	11	5	34.8%	32.0%	0.8%	500	80.4	10.0	4.3	7.1	7.5	5.3	10.0	7.1	9.2	10.0	9.8
799	11976	3139					Siebert Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-231342	48.070274	-123.285833	9/15/2021	7/15/2022	Fine	8	54	9	6	10	25	21	6	7	42.6%	11.6%	6.2%	500	80.7	9.3	10.0	7.1	10.0	8.2	5.0	10.0	7.1	5.3	8.6
800	12011	3171					Silver Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-008366	48.620857	-122.332345	8/10/2021	7/12/2022	Fine	8	60	10	6	7	23	24	6	6	35.8%	11.2%	0.4%	500	82.2	10.0	10.0	7.1	7.5	10.0	5.0	8.6	9.0	5.1	9.9
801	12622	3305					Silver Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-018632	47.824231	-122.203277	9/21/2022	11/2/2023	Fine	8	38	2	3	4	9	11	6	0	67.8%	2.0%	59.2%	500	20.0	3.8	1.4	2.9	3.8	2.4	5.0	0.0	0.3	0.5	0.0
